record_id,premise_idx,premise_nl,gold_fol,predicted_fol,exact_match,json_parse_ok,n_gold,n_pred,count_match,gen_time_s,prompt_tokens,max_new_tokens_used,raw_output,z3_parse_ok,z3_error_msg,gold_z3_parse_ok,gold_z3_error_msg
2,5,Students who have been awarded an honors diploma and have received a faculty recommendation qualify for the university scholarship.,∀x ((awarded_honors_diploma(x) ∧ received_faculty_recommendation(x)) → qualifies_for_scholarship(x)),∀x ((awarded_honors_diploma(x)) ∧ received_faculty_recommendation(x))) → qualifies_for_university_scholarship(x),False,True,11,6,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'qualifies_for_university_scholarship', '(', 'x']",True,
2,6,Sophia has completed the core curriculum.,completed_core_curriculum(Sophia),(missing in pred),False,True,11,6,False,12.588418245315552,1717,700,,False,empty_or_missing,True,
2,7,Sophia has passed the science assessment.,passed_science_assessment(Sophia),(missing in pred),False,True,11,6,False,12.588418245315552,1717,700,,False,empty_or_missing,True,
2,8,Sophia has completed the research methodology course.,completed_research_methodology(Sophia),(missing in pred),False,True,11,6,False,12.588418245315552,1717,700,,False,empty_or_missing,True,
2,9,Sophia has completed her capstone project.,completed_capstone_project(Sophia),(missing in pred),False,True,11,6,False,12.588418245315552,1717,700,,False,empty_or_missing,True,
2,10,Sophia has completed the required community service hours.,completed_community_service(Sophia),(missing in pred),False,True,11,6,False,12.588418245315552,1717,700,,False,empty_or_missing,True,
3,0,"If a student completes all required courses, they are eligible for graduation.",∀x (completed_required_courses(x) → eligible_for_graduation(x)),∀x (CompletedRequiredCourses(x) → EligibleForGraduation(x)),False,True,7,7,True,12.588418245315552,1717,700,,True,,True,
3,1,"If a student is eligible for graduation and maintains a GPA above 3.5, they graduate with honors.",∀x ((eligible_for_graduation(x) ∧ gpa_above_3_5(x)) → graduates_with_honors(x)),∀x ((EligibleForGraduation(x) ∧ GPAAbove35(x)) → GraduatesWithHonors(x)),False,True,7,7,True,12.588418245315552,1717,700,,True,,True,
3,2,"If a student graduates with honors and completes a thesis, they receive academic distinction.",∀x ((graduates_with_honors(x) ∧ completed_thesis(x)) → academic_distinction(x)),∀x ((GraduatesWithHonors(x) ∧ CompletedThesis(x))) → AcademicDistinction(x)),False,True,7,7,True,12.588418245315552,1717,700,,True,,True,
3,3,"If a student receives academic distinction, they qualify for the graduate fellowship program.",∀x (academic_distinction(x) → qualifies_for_fellowship(x)),∀x (AcademicDistinction(x) → QualifiesForFellowship(x))),False,True,7,7,True,12.588418245315552,1717,700,,True,,True,
3,4,John has completed all required courses.,completed_required_courses(John),∀x (CompletedRequiredCourses(x)),False,True,7,7,True,12.588418245315552,1717,700,,True,,True,
3,5,John maintains a GPA of 3.8.,gpa_above_3_5(John),∀x (GPAAbove35(x) = 3.8),False,True,7,7,True,12.588418245315552,1717,700,,True,,True,
3,6,John has completed a thesis.,completed_thesis(John),∀x (CompletedThesis(x) = 1),False,True,7,7,True,12.588418245315552,1717,700,,True,,True,
4,0,"If a faculty member has completed training, they can teach undergraduate courses.",∀x (completed_pedagogical_training(x) → can_teach_undergraduate(x)),∀x ((pedagogical_training(x)) → teach_undergraduate(x))),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
4,1,"If a faculty member can teach undergraduate courses and holds a PhD, they can supervise graduate students.",∀x ((can_teach_undergraduate(x) ∧ holds_phd(x)) → can_supervise_graduate(x)),∀x ((teach_undergraduate(x)) ∧ hold_phd(x)) → supervise_graduate(x))),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
4,2,"If a faculty member can supervise graduate students and has at least 3 publications, they can serve on curriculum committees.",∀x ((can_supervise_graduate(x) ∧ has_at_least_three_publications(x)) → can_serve_curriculum_committees(x)),∀x ((supervise_graduate(x)) ∧ hold_at_least_three_publications(x)) → serve_on_curriculum_committee(x))),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
4,3,"If a faculty member can serve on curriculum committees and has a positive teaching evaluation, they can propose new courses.",∀x ((can_serve_curriculum_committees(x) ∧ has_positive_evaluation(x)) → can_propose_courses(x)),∀x ((serve_on_curriculum_committee(x)) ∧ hold_positive_teaching_evaluation(x)) → propose_new_course(x))),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
4,4,Professor John has completed pedagogical training.,completed_pedagogical_training(John),pedagogical_training(John),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
4,5,Professor John holds a PhD.,holds_phd(John),hold_phd(John),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
4,6,Professor John has published at least 3 academic papers.,has_at_least_three_publications(John),hold_at_least_three_publications(John),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
4,7,Professor John has received a positive teaching evaluation.,has_positive_evaluation(John),hold_positive_teaching_evaluation(John)),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
5,0,"If a faculty member has taught for at least 5 years, they are eligible for extended library access.",∀x (taught_min_five_years(x) → eligible_extended_library(x)),"∀x ((FacultyMember(x) ∧ MinYearsTeaching(x, 5)))) → EligibleForExtendedLibraryAccess(x))",False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 17: [')', '→', 'EligibleForExtendedLibraryAccess', '(', 'x']",True,
5,1,"If someone has extended library access and has published at least one academic paper, they can access restricted archives.",∀x ((eligible_extended_library(x) ∧ has_publications(x)) → can_access_restricted_archives(x)),∀x ((EligibleForRestrictedArchives(x)) → (PublishedAcademicPaper(x) ≥ 1)))) → EligibleForRestrictedArchives(x)),False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 19: [')', '→', 'EligibleForRestrictedArchives', '(', 'x']",True,
5,2,"If someone can access restricted archives and has completed research ethics training, they can submit research proposals.",∀x ((can_access_restricted_archives(x) ∧ completed_ethics_training(x)) → can_submit_research_proposals(x)),∀x ((EligibleForRestrictedArchives(x)) → (CompletedResearchEthicsTraining(x)))) → EligibleToSubmitResearchProposal(x)),False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 17: [')', '→', 'EligibleToSubmitResearchProposal', '(', 'x']",True,
5,3,"If someone can submit research proposals and has a departmental endorsement, they can apply for collaborative research projects.",∀x ((can_submit_research_proposals(x) ∧ has_departmental_endorsement(x)) → can_apply_collaborative_projects(x)),∀x ((EligibleToSubmitResearchProposal(x)) → (HasDepartmentalEndorsement(x)))) → EligibleToApplyForCollaborativeResearchProject(x)),False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 17: [')', '→', 'EligibleToApplyForCollaborativeResearchProject', '(', 'x']",True,
5,4,Professor John has taught for at least 5 years.,taught_min_five_years(John),"∀x ((FacultyMember(x) ∧ MinYearsTeaching(x, 5)))) → EligibleForExtendedLibraryAccess(x))",False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 17: [')', '→', 'EligibleForExtendedLibraryAccess', '(', 'x']",True,
5,5,Professor John has published at least one academic paper.,has_publications(John),"∀x ((FacultyMember(x) ∧ PublishedAcademicPaper(x, ≥ 1)))) → EligibleForRestrictedArchives(x))",False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 18: [')', '→', 'EligibleForRestrictedArchives', '(', 'x']",True,
5,6,Professor John has completed research ethics training.,completed_ethics_training(John),∀x ((FacultyMember(x) ∧ CompletedResearchEthicsTraining(x)))) → EligibleToSubmitResearchProposal(x)),False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'EligibleToSubmitResearchProposal', '(', 'x']",True,
5,7,Professor John has a departmental endorsement.,has_departmental_endorsement(John),∀x ((FacultyMember(x) ∧ HasDepartmentalEndorsement(x)))) → EligibleToApplyForCollaborativeResearchProject(x)),False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'EligibleToApplyForCollaborativeResearchProject', '(', 'x']",True,
5,8,(no NL),(missing in gold),"∀x ((FacultyMember(x) ∧ MinYearsTeaching(x, 5)))) → EligibleForExtendedLibraryAccess(x))",False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 17: [')', '→', 'EligibleForExtendedLibraryAccess', '(', 'x']",False,empty_or_missing
5,9,(no NL),(missing in gold),"∀x ((FacultyMember(x) ∧ PublishedAcademicPaper(x, ≥ 1)))) → EligibleForRestrictedArchives(x))",False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 18: [')', '→', 'EligibleForRestrictedArchives', '(', 'x']",False,empty_or_missing
5,10,(no NL),(missing in gold),∀x ((FacultyMember(x) ∧ CompletedResearchEthicsTraining(x)))) → EligibleToSubmitResearchProposal(x)),False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'EligibleToSubmitResearchProposal', '(', 'x']",False,empty_or_missing
5,11,(no NL),(missing in gold),∀x ((FacultyMember(x) ∧ HasDepartmentalEndorsement(x)))) → EligibleToApplyForCollaborativeResearchProject(x)),False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'EligibleToApplyForCollaborativeResearchProject', '(', 'x']",False,empty_or_missing
5,12,(no NL),(missing in gold),"∀x ((FacultyMember(x) ∧ MinYearsTeaching(x, 5)))) → EligibleForExtendedLibraryAccess(x))",False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 17: [')', '→', 'EligibleForExtendedLibraryAccess', '(', 'x']",False,empty_or_missing
5,13,(no NL),(missing in gold),"∀x ((FacultyMember(x) ∧ PublishedAcademicPaper(x, ≥ 1)))) → EligibleForRestrictedArchives(x))",False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 18: [')', '→', 'EligibleForRestrictedArchives', '(', 'x']",False,empty_or_missing
5,14,(no NL),(missing in gold),∀x ((FacultyMember(x) ∧ CompletedResearchEthicsTraining(x)))) → EligibleToSubmitResearchProposal(x)),False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'EligibleToSubmitResearchProposal', '(', 'x']",False,empty_or_missing
5,15,(no NL),(missing in gold),∀x ((FacultyMember(x) ∧ HasDepartmentalEndorsement(x)))) → EligibleToApplyForCollaborativeResearchProject(x)),False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'EligibleToApplyForCollaborativeResearchProject', '(', 'x']",False,empty_or_missing
5,16,(no NL),(missing in gold),"∀x ((FacultyMember(x) ∧ MinYearsTeaching(x, 5)))) → EligibleForExtendedLibraryAccess(x))",False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 17: [')', '→', 'EligibleForExtendedLibraryAccess', '(', 'x']",False,empty_or_missing
5,17,(no NL),(missing in gold),"∀x ((FacultyMember(x) ∧ PublishedAcademicPaper(x, ≥ 1)))) → EligibleForRestrictedArchives(x))",False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 18: [')', '→', 'EligibleForRestrictedArchives', '(', 'x']",False,empty_or_missing
5,18,(no NL),(missing in gold),∀x ((FacultyMember(x) ∧ CompletedResearchEthicsTraining(x)))) → EligibleToSubmitResearchProposal(x)),False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'EligibleToSubmitResearchProposal', '(', 'x']",False,empty_or_missing
5,19,(no NL),(missing in gold),∀x ((FacultyMember(x) ∧ HasDepartmentalEndorsement(x)))) → EligibleToApplyForCollaborativeResearchProject(x)),False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'EligibleToApplyForCollaborativeResearchProject', '(', 'x']",False,empty_or_missing
5,20,(no NL),(missing in gold),"∀x ((FacultyMember(x) ∧ MinYearsTeaching(x, 5)))) → EligibleForExtendedLibraryAccess(x))",False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 17: [')', '→', 'EligibleForExtendedLibraryAccess', '(', 'x']",False,empty_or_missing
5,21,(no NL),(missing in gold),"∀x ((FacultyMember(x) ∧ PublishedAcademicPaper(x, ≥ 1)))) → EligibleForRestrictedArchives(x))",False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 18: [')', '→', 'EligibleForRestrictedArchives', '(', 'x']",False,empty_or_missing
5,22,(no NL),(missing in gold),∀x ((FacultyMember(x) ∧ CompletedResearchEthicsTraining(x)))) → EligibleToSubmitResearchProposal(x)),False,True,8,23,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'EligibleToSubmitResearchProposal', '(', 'x']",False,empty_or_missing
6,0,"If a driver has passed vehicle inspection and has the appropriate license, they can transport standard goods.",∀x ((passed_vehicle_inspection(x) ∧ has_appropriate_license(x)) → can_transport_standard_goods(x)),∀x ((PassedVehicleInspection(x) ∧ HasAppropriateLicense(x))) → CanTransportStandardGoods(x)),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
6,1,"If a driver can transport standard goods and has completed hazmat training and received a safety endorsement, they can transport hazardous materials.",∀x ((can_transport_standard_goods(x) ∧ completed_hazmat_training(x) ∧ received_safety_endorsement(x)) → can_transport_hazardous_materials(x)),∀x ((CanTransportStandardGoods(x)) ∧ CompletedHazmatTraining(x) ∧ HasSafetyEndorsement(x))) → CanTransportHazmat(x)),False,True,8,8,True,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 20: [')', '→', 'CanTransportHazmat', '(', 'x']",True,
6,2,"If a driver can transport hazardous materials and has an interstate permit, they can cross state lines with hazardous cargo.",∀x ((can_transport_hazardous_materials(x) ∧ has_interstate_permit(x)) → can_cross_state_lines(x)),∀x ((CanTransportHazmat(x)) ∧ HasInterstatePermit(x))) → CanCrossStateLinesWithHazmat(x)),False,True,8,8,True,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'CanCrossStateLinesWithHazmat', '(', 'x']",True,
6,3,John has passed vehicle inspection.,passed_vehicle_inspection(John),PassedVehicleInspection(John),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
6,4,John has the appropriate license.,has_appropriate_license(John),HasAppropriateLicense(John),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
6,5,John has completed hazmat training.,completed_hazmat_training(John),CompletedHazmatTraining(John),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
6,6,John has not received a safety endorsement.,¬received_safety_endorsement(John),¬HasSafetyEndorsement(John),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
6,7,John has an interstate permit.,has_interstate_permit(John),HasInterstatePermit(John)),False,True,8,8,True,12.588418245315552,1717,700,,True,,True,
7,0,Faculty members with a degree higher than BA can teach undergraduate courses.,"∀x (∀d ((faculty_member(x) ∧ has_degree(x, d) ∧ higher(d, BA)) → teach_undergrad(x)))","∀x ((has_degree(x, x, higher_than, BA))) → can_teach_undergraduate(x)))",False,True,8,12,False,12.588418245315552,1717,700,,True,,True,
7,1,Faculty members with a degree higher than MSc can teach graduate courses.,"∀x (∀d ((faculty_member(x) ∧ has_degree(x, d) ∧ higher(d, MSc)) → teach_graduate(x)))","∀x ((has_degree(x, x, higher_than, MSc))) → can_teach_graduate(x)))",False,True,8,12,False,12.588418245315552,1717,700,,True,,True,
7,2,Anyone who teaches graduate courses can be a research mentor.,∀x (teach_graduate(x) → research_mentor(x)),∀x ((can_teach_graduate(x))) → research_mentor(x))),False,True,8,12,False,12.588418245315552,1717,700,,True,,True,
7,3,"If degree A is higher than B, and B is higher than C, then A is higher than C.","∀a (∀b (∀c ((higher(a, b) ∧ higher(b, c)) → higher(a, c))))","∀a (∀b (∀c ((higher_than(a, b)) ∧ (higher_than(b, c)))) → higher_than(a, c))))))",False,True,8,12,False,12.588418245315552,1717,700,,True,,True,
7,4,MSc is higher than BA.,"higher(MSc, BA)","∀a (∀b ((higher_than(a, b)) ∧ (higher_than(b, BA))))) → higher_than(a, BA))))",False,True,8,12,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 25: [')', '→', 'higher_than', '(', 'a', ',', 'BA']",True,
7,5,PhD is higher than MSc.,"higher(PhD, MSc)","∀a (∀b ((higher_than(a, b)) ∧ (higher_than(b, MSc))))) → higher_than(a, MSc))))",False,True,8,12,False,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 25: [')', '→', 'higher_than', '(', 'a', ',', 'MSc']",True,
7,6,Dr. John is a faculty member.,faculty_member(dr_john),"∀x ((faculty_member(x)) → has_degree(x, x, higher_than, BA))))",False,True,8,12,False,12.588418245315552,1717,700,,True,,True,
7,7,Dr. John has a PhD.,"has_degree(dr_john, PhD)","∀x ((faculty_member(x)) → has_degree(x, x, higher_than, MSc))))",False,True,8,12,False,12.588418245315552,1717,700,,True,,True,
7,8,(no NL),(missing in gold),"∀x ((faculty_member(x)) → has_degree(x, x, higher_than, PhD))))",False,True,8,12,False,12.588418245315552,1717,700,,True,,False,empty_or_missing
7,9,(no NL),(missing in gold),"∀x ((faculty_member(x)) → (has_degree(x, x, higher_than, MSc)) ∨ (has_degree(x, x, higher_than, PhD))))))",False,True,8,12,False,12.588418245315552,1717,700,,True,,False,empty_or_missing
7,10,(no NL),(missing in gold),faculty_member(John),False,True,8,12,False,12.588418245315552,1717,700,,True,,False,empty_or_missing
7,11,(no NL),(missing in gold),"has_degree(John, x, higher_than, PhD))",False,True,8,12,False,12.588418245315552,1717,700,,True,,False,empty_or_missing
8,0,"If a curriculum is well-structured and has exercises, it enhances student engagement.",∀c ((well_structured(c) ∧ has_exercises(c)) → enhances_engagement(c)),∀c ((well_structured(c)) ∧ has_exercises(c)) → enhances_student_engagement(c)),False,True,6,6,True,12.588418245315552,1717,700,,True,,True,
8,1,"If a curriculum enhances student engagement and provides access to advanced resources, it enhances critical thinking.",∀c ((enhances_engagement(c) ∧ advanced_resources(c)) → enhances_critical_thinking(c)),∀c ((enhances_student_engagement(c)) ∧ provides_access_to_advanced_resources(c))) → enhances_critical_thinking(c)),False,True,6,6,True,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'enhances_critical_thinking', '(', 'c']",True,
8,2,"If a faculty prioritizes pedagogical training and curriculum development, the curriculum is well-structured.",∀f ((pedagogical_training(f) ∧ curriculum_development(f)) → well_structured(curriculum)),∀f ((prioritizes_pedagogical_training(f)) ∧ (prioritizes_curriculum_development(f)))) → (∀c (well_structured(c)))),False,True,6,6,True,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 17: [')', '→', '(', '∀', 'c', '(', 'well_structured', '(', 'c', ')', ')']",True,
8,3,The faculty prioritizes pedagogical training and curriculum development.,pedagogical_training(faculty) ∧ curriculum_development(faculty),∀f ((prioritizes_pedagogical_training(f)) ∧ (prioritizes_curriculum_development(f)))),False,True,6,6,True,12.588418245315552,1717,700,,True,,True,
8,4,The curriculum has practical exercises.,has_exercises(curriculum),∀c (has_practical_exercises(c))),False,True,6,6,True,12.588418245315552,1717,700,,True,,True,
8,5,The curriculum provides access to advanced resources.,advanced_resources(curriculum),∀c (provides_access_to_advanced_resources(c))),False,True,6,6,True,12.588418245315552,1717,700,,True,,True,
9,0,"If a curriculum is well-structured and has exercises, it enhances student engagement.",∀c ((well_structured(c) ∧ has_exercises(c)) → enhances_engagement(c)),∀c ((well_structured(c)) ∧ has_exercises(c)) → enhances_student_engagement(c)),False,True,6,6,True,12.588418245315552,1717,700,,True,,True,
9,1,"If a curriculum enhances student engagement and provides access to advanced resources, it enhances critical thinking.",∀c ((enhances_engagement(c) ∧ advanced_resources(c)) → enhances_critical_thinking(c)),∀c ((enhances_student_engagement(c)) ∧ provides_access_to_advanced_resources(c))) → enhances_critical_thinking(c)),False,True,6,6,True,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 15: [')', '→', 'enhances_critical_thinking', '(', 'c']",True,
9,2,"If a faculty prioritizes pedagogical training and curriculum development, the curriculum is well-structured.",∀f ((pedagogical_training(f) ∧ curriculum_development(f)) → well_structured(curriculum)),∀f ((prioritizes_pedagogical_training(f)) ∧ (prioritizes_curriculum_development(f)))) → (∀c (well_structured(c)))),False,True,6,6,True,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 17: [')', '→', '(', '∀', 'c', '(', 'well_structured', '(', 'c', ')', ')']",True,
9,3,The faculty prioritizes pedagogical training and curriculum development.,pedagogical_training(faculty) ∧ curriculum_development(faculty),∀f ((prioritizes_pedagogical_training(f)) ∧ (prioritizes_curriculum_development(f)))),False,True,6,6,True,12.588418245315552,1717,700,,True,,True,
9,4,The curriculum has practical exercises.,has_exercises(curriculum),∀c (has_practical_exercises(c))),False,True,6,6,True,12.588418245315552,1717,700,,True,,True,
9,5,The curriculum provides access to advanced resources.,advanced_resources(curriculum),∀c (provides_access_to_advanced_resources(c))),False,True,6,6,True,12.588418245315552,1717,700,,True,,True,
10,0,"If a student completes Course A, they can enroll in Course B.","∀x (complete(x, A) → enroll(x, B))","∀x (complete(x, A) → enroll(x, B)))",False,True,5,5,True,12.588418245315552,1717,700,,True,,True,
10,1,"If a student enrolls in Course B and passes it, they can enroll in Course C.","∀x ((enroll(x, B) ∧ pass(x, B)) → enroll(x, C))","∀x ((enroll(x, B)) ∧ pass(x, B)) → enroll(x, C)))",False,True,5,5,True,12.588418245315552,1717,700,,True,,True,
10,2,Enrollment in Course C makes a student eligible for the internship program.,"∀x (enroll(x, C) → eligible_internship(x))","∀x (enroll(x, C)) → eligible_internship(x)))",False,True,5,5,True,12.588418245315552,1717,700,,True,,True,
10,3,David has completed Course A.,"complete(david, A)","∀x (complete(x, A)) → enroll(x, B)))",False,True,5,5,True,12.588418245315552,1717,700,,True,,True,
10,4,David has enrolled in and passed Course B.,"enroll(david, B) ∧ pass(david, B)","∀x ((enroll(x, B)) ∧ pass(x, B))) → enroll(x, C)))",False,True,5,5,True,12.588418245315552,1717,700,,False,"parse_error: Extra tokens after complete formula at pos 19: [')', '→', 'enroll', '(', 'x', ',', 'C']",True,
11,0,Alex has completed safety orientation.,safety_orientation(Alex),∀x (SafetyOrientationCompleted(x) → EquipmentUsePermission(x)),False,True,7,3,False,12.588418245315552,1717,700,,True,,True,
11,1,Alex has a membership duration of 8 months.,membership_duration(Alex) = 8,"∀x (MembershipDuration(x, n) ∧ n ≥ 6 → TrainerEligibility(x))",False,True,7,3,False,12.588418245315552,1717,700,,True,,True,
11,2,Alex has paid annual fees on time.,paid_annual_fee(Alex),∀x (PaidAnnualFee(x) → ValidMembership(x))),False,True,7,3,False,12.588418245315552,1717,700,,True,,True,
