record_id,premise_idx,premise_nl,gold_fol,predicted_fol,exact_match,json_parse_ok,n_gold,n_pred,count_match,gen_time_s,prompt_tokens,max_new_tokens_used,raw_output,z3_parse_ok,z3_error_msg,gold_z3_parse_ok,gold_z3_error_msg
128,0,"If a student completes all required courses, then they are eligible for graduation.",∀x (CompletedCourses(x) → EligibleForGraduation(x)),"∀s (∀c (completed(s,c)) → required_courses(s))))",False,True,18,7,False,21.838234169142588,1797,1024,,True,,True,
128,1,"If a student has a GPA below 2.0, then they are not eligible for graduation.",∀x (GPA(x) < 2.0 → ¬EligibleForGraduation(x)),∀s (((gpa(s)<2.0)) → ¬eligible_for_graduation(s)))),False,True,18,7,False,21.838234169142588,1797,1024,,False,"parse_error: Expected ')' at pos 9, got '<'",False,"parse_error: Expected ')' at pos 7, got '<'"
128,2,All students must complete a final project.,∀x (MustCompleteFinalProject(x)),∀s (must_complete_final_project(s)))),False,True,18,7,False,21.838234169142588,1797,1024,,True,,True,
128,3,"If a student is eligible for graduation, then they receive a diploma.",∀x (EligibleForGraduation(x) → ReceivesDiploma(x)),∀s (eligible_for_diploma(s)) → graduated_with_diploma(s)))),False,True,18,7,False,21.838234169142588,1797,1024,,True,,True,
128,4,"If a student completes an internship, then they have completed all required courses.",∀x (InternshipCompleted(x) → CompletedCourses(x)),∀s (meets_academic_requirements(s)))),False,True,18,7,False,21.838234169142588,1797,1024,,True,,True,
128,5,There exists at least one student who graduates with honors.,∃x (GraduatesWithHonors(x)),∀s (receives_diploma(s)) → meets_academic_requirements(s)))),False,True,18,7,False,21.838234169142588,1797,1024,,True,,True,
128,6,"If a student has a GPA of at least 3.5, then they graduate with honors.",∀x (GPA(x) >= 3.5 → GraduatesWithHonors(x)),∀s ((does_not_complete_final_project(s)) → (does_not_meet_academic_requirements(s))))))],False,True,18,7,False,21.838234169142588,1797,1024,,True,,False,"parse_error: Expected ')' at pos 7, got '≥'"
128,7,There exists at least one student who has completed an internship.,∃x (InternshipCompleted(x)),(missing in pred),False,True,18,7,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
128,8,"If a student has completed all required courses, then they meet the academic requirements.",∀x (CompletedCourses(x) → MeetsAcademicRequirements(x)),(missing in pred),False,True,18,7,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
128,9,"If all students with a GPA of at least 3.5 graduate with honors, then all students eligible for honors have a good GPA.",((∀x (GPA(x) >= 3.5 → GraduatesWithHonors(x))) → ∀x (EligibleForHonors(x) → GoodGPA(x))),(missing in pred),False,True,18,7,False,21.838234169142588,1797,1024,,False,empty_or_missing,False,"parse_error: Expected ')' at pos 9, got '≥'"
128,10,"If all students who complete an internship fulfill the graduation requirements, then those who have not completed an internship are not eligible for graduation.",((∀x (InternshipCompleted(x) → MeetsGraduationRequirements(x))) → ∀x (¬InternshipCompleted(x) → ¬EligibleForGraduation(x))),(missing in pred),False,True,18,7,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
128,11,"If a student completes a final project, then they meet the academic requirements.",∀x (FinalProjectCompleted(x) → MeetsAcademicRequirements(x)),(missing in pred),False,True,18,7,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
128,12,"If a student meets the academic requirements, then they receive a diploma.",∀x (MeetsAcademicRequirements(x) → ReceivesDiploma(x)),(missing in pred),False,True,18,7,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
128,13,All students must meet the academic requirements.,∀x (MustMeetAcademicRequirements(x)),(missing in pred),False,True,18,7,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
128,14,All students who receive a diploma must have completed all graduation requirements.,∀x (ReceivesDiploma(x) → CompletedGraduationRequirements(x)),(missing in pred),False,True,18,7,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
128,15,There exists at least one student who graduates with a distinction.,∃x (GraduatesWithDistinction(x)),(missing in pred),False,True,18,7,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
128,16,There exists at least one student who is eligible for graduation.,∃x (EligibleForGraduation(x)),(missing in pred),False,True,18,7,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
128,17,"If a student does not complete a final project, then they do not meet the academic requirements.",∀x (¬FinalProjectCompleted(x) → ¬MeetsAcademicRequirements(x)),(missing in pred),False,True,18,7,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
311,0,All students can register BKA program if they did not register it last semester.,∀x (Student(x) ∧ ¬tBKALastSemester(x) → BKA(x)),"∀s (∀t ((oisp(t) ∨ bka(s,t)) ∧ ¬bka(s,t)))))),",False,True,5,5,True,21.838234169142588,1797,1024,,False,"parse_error: Extra tokens after complete formula at pos 29: [',']",True,
311,1,OISP students are not allowed to delay the tutor fee.,∀x (OISP(x) → ¬DelayTutorFee(x)),"∀s ((oisp(s) ∨ flieren(s))) ∧ ¬delayfee(s))),\",False,True,5,5,True,21.838234169142588,1797,1024,,False,"parse_error: Extra tokens after complete formula at pos 21: [',']",True,
311,2,"Students must either pay the tutor fee, delay it, or register for the BKA program.",∀x (Student(x) → (PayTutorFee(x) ∨ DelayTutorFee(x) ∨ BKA(x))),"∀s (((payfee(s) ∨ delayfee(s) ∨ bka(s)))) ∧ ¬((payfee(s) ∨ delayfee(s) ∨ bka(s))) = true))),\",False,True,5,5,True,21.838234169142588,1797,1024,,False,"parse_error: Extra tokens after complete formula at pos 42: ['=', 'true', ',']",True,
311,3,Frieren is an OISP student and she can't pay the tutor fee.,OISP(Frieren) ∧ ¬PayTutorFee(Frieren),"∀s ((oisp(s) ∨ flieren(s))) ∧ ¬payfee(s))),\",False,True,5,5,True,21.838234169142588,1797,1024,,False,"parse_error: Extra tokens after complete formula at pos 21: [',']",True,
311,4,Frieren did not register the BKA program last semester.,¬tBKALastSemester(Frieren),flieren(did_not_register_bka_last_semester)))\,False,True,5,5,True,21.838234169142588,1797,1024,,True,,True,
10,0,"If a student completes Course A, they can enroll in Course B.","∀x (complete(x, A) → enroll(x, B))",∀s (∀c (((course_s_c)s∧passed_course_s_B)s→enrolled_course_s_C)),False,True,5,6,False,21.838234169142588,1797,1024,,False,"parse_error: Expected ')' at pos 10, got 's'",True,
10,1,"If a student enrolls in Course B and passes it, they can enroll in Course C.","∀x ((enroll(x, B) ∧ pass(x, B)) → enroll(x, C))",∀s (∀c1 (∀c2 ((course_s_c1)s∧pass_exam_s_B)s→enroll_course_s_C)))),False,True,5,6,False,21.838234169142588,1797,1024,,False,"parse_error: Expected variable (single lowercase) after ∀, got 'c1'",True,
10,2,Enrollment in Course C makes a student eligible for the internship program.,"∀x (enroll(x, C) → eligible_internship(x))",∀s (∀c((enroll_course_s_C)s∧eligible_for_internship(s)))}),False,True,5,6,False,21.838234169142588,1797,1024,,False,"parse_error: Expected ')' at pos 9, got 's'",True,
10,3,David has completed Course A.,"complete(david, A)",(completed_course_David_A),False,True,5,6,False,21.838234169142588,1797,1024,,True,,True,
10,4,David has enrolled in and passed Course B.,"enroll(david, B) ∧ pass(david, B)",(enrolled_passed_course_David_B),False,True,5,6,False,21.838234169142588,1797,1024,,True,,True,
10,5,(no NL),(missing in gold),(eligible_for_internship_David)),False,True,5,6,False,21.838234169142588,1797,1024,,True,,False,empty_or_missing
108,0,"If a student is enrolled in a specific course, then they have access to university resources.",∀x (Enrolled(x) → Resources(x)),"∀s (∀c (enrolled(s,c)) → resource_access(s))))",False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
108,1,Every student is required to complete a research project.,∀x (ResearchProject(x)),∀s (research_project(s))),False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
108,2,Every student must participate in extracurricular activities.,∀x (Extracurricular(x)),∀s (extracurricular_activity(s))),False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
108,3,"If all students participate in extracurricular activities, then enrolling in a specific course grants access to university resources.",∀x (Enrolled(x) → Resources(x)),"(∀s (enrolled(s,c))) → ∀s (resource_access(s))))",False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
108,4,"If all students must complete a research project, then participation in extracurricular activities ensures that enrolling in a specific course grants access to university resources.",∀x (Enrolled(x) → Resources(x)),"(∀s (research_project(s))) → ((∀s (extracurricular_activity(s))) → (∀s (enrolled(s,c))) → resource_access(s)))))",False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
108,5,"If a student is not enrolled in the course, then they cannot receive a particular scholarship.",∀x (¬Enrolled(x) → ¬Scholarship(x)),"(∀s (¬enrolled(s,c))) → ¬scholarship(s)))",False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
108,6,Every student is required to complete a qualifying exam.,∀x (QualifyingExam(x)),∀s (qualifying_exam(s))),False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
268,0,"If a student does not qualify for a scholarship, then they do not receive an award.",∀x (¬QualifiesScholarship(x) → ¬ReceivesAward(x)),"∀s (∀t ((scholarship(s,t)) ⊕ (!award(s,t)))))))",False,True,18,10,False,21.838234169142588,1797,1024,,False,"parse_error: Expected ')' at pos 14, got '('",True,
268,1,There is at least one student who qualifies for a scholarship.,∃x (QualifiesScholarship(x)),"∃s scholar(s,s)",False,True,18,10,False,21.838234169142588,1797,1024,,True,,True,
268,2,"If a student does not study regularly, then they do not receive an award.",∀x (¬StudiesRegularly(x) → ¬ReceivesAward(x)),∀s (~study(s) ⊕ ~award(s))),False,True,18,10,False,21.838234169142588,1797,1024,,False,"parse_error: Expected ')' at pos 8, got '¬'",True,
268,3,"If a student studies regularly, then they pass the exam.",∀x (StudiesRegularly(x) → PassesExam(x)),"∀s (study(s) → pass(exam, s))))",False,True,18,10,False,21.838234169142588,1797,1024,,True,,True,
268,4,All students qualify for a scholarship.,∀x (QualifiesScholarship(x)),"∀s scholar(s,s)",False,True,18,10,False,21.838234169142588,1797,1024,,True,,True,
268,5,All students receive a recommendation letter.,∀x (ReceivesRecommendation(x)),"∀s (recommendation(s) ← scholar(s,s))))",False,True,18,10,False,21.838234169142588,1797,1024,,False,"parse_error: Expected ')' at pos 7, got 'scholar'",True,
268,6,There is at least one student who attends tutoring sessions.,∃x (AttendsTutoring(x)),"∃s tutor(s,s)",False,True,18,10,False,21.838234169142588,1797,1024,,True,,True,
268,7,All students receive an award.,∀x (ReceivesAward(x)),"∀s (tutor(s,s) ← scholar(s,s))))",False,True,18,10,False,21.838234169142588,1797,1024,,False,"parse_error: Expected ')' at pos 9, got 'scholar'",True,
268,8,"If a student does not qualify for a scholarship, then they do not receive a recommendation letter.",∀x (¬QualifiesScholarship(x) → ¬ReceivesRecommendation(x)),"∃s award(s,s)",False,True,18,10,False,21.838234169142588,1797,1024,,True,,True,
268,9,"If a student qualifies for a scholarship, then they receive a recommendation letter.",∀x (QualifiesScholarship(x) → ReceivesRecommendation(x)),"∀s (recommendation(s) ← award(s,s))))",False,True,18,10,False,21.838234169142588,1797,1024,,False,"parse_error: Expected ')' at pos 7, got 'award'",True,
268,10,There is at least one student who studies regularly.,∃x (StudiesRegularly(x)),(missing in pred),False,True,18,10,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
268,11,All students study regularly.,∀x (StudiesRegularly(x)),(missing in pred),False,True,18,10,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
268,12,"If it holds that if a student does not study regularly then they do not receive an award, then all students qualify for a scholarship.",((¬StudiesRegularly(x) → ¬ReceivesAward(x)) → ∀x (QualifiesScholarship(x))),(missing in pred),False,True,18,10,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
268,13,"If a student qualifying for a scholarship implies they receive a recommendation letter, then there is at least one student who attends tutoring sessions.",((QualifiesScholarship(x) → ReceivesRecommendation(x)) → ∃x (AttendsTutoring(x))),(missing in pred),False,True,18,10,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
268,14,There is at least one student who receives an award.,∃x (ReceivesAward(x)),(missing in pred),False,True,18,10,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
268,15,"If a student receives an award, then they receive a recommendation letter.",∀x (ReceivesAward(x) → ReceivesRecommendation(x)),(missing in pred),False,True,18,10,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
268,16,"If a student does not pass the exam, then they do not attend tutoring sessions.",∀x (¬PassesExam(x) → ¬AttendsTutoring(x)),(missing in pred),False,True,18,10,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
268,17,"If a student does not attend tutoring sessions, then they do not study regularly.",∀x (¬AttendsTutoring(x) → ¬StudiesRegularly(x)),(missing in pred),False,True,18,10,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
383,0,"If a person is a student, then that person is qualified.",∀x (S(x) → Q(x)),∀x (S(x) → Q(x))),False,True,9,4,False,21.838234169142588,1797,1024,,True,,True,
383,1,"If a person is a teacher, then that person is respected.",∀x (T(x) → R(x)),∀x (T(x) → R(x))),False,True,9,4,False,21.838234169142588,1797,1024,,True,,True,
383,2,There exists at least one person who is prepared.,∃x P(x),∃x P(x),True,True,9,4,False,21.838234169142588,1797,1024,,True,,True,
383,3,"If a person is respected, then that person is useful.",∀x (R(x) → U(x)),∀x (R(x) → U(x))),False,True,9,4,False,21.838234169142588,1797,1024,,True,,True,
383,4,There exists at least one person who is respected.,∃x R(x),(missing in pred),False,True,9,4,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
383,5,"If all students being qualified implies that someone is respected, then that implication holds.",(∀x (S(x) → Q(x)) → ∃x R(x)),(missing in pred),False,True,9,4,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
383,6,"If all teachers being respected implies that someone is prepared, then that implication holds.",(∀x (T(x) → R(x)) → ∃x P(x)),(missing in pred),False,True,9,4,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
383,7,"If a person is not useful, then that person is not a student.",∀x (¬U(x) → ¬S(x)),(missing in pred),False,True,9,4,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
383,8,"If a person is respected, then that person is also prepared.",∀x (R(x) → P(x)),(missing in pred),False,True,9,4,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
241,0,All online students have logged into the online learning platform,∀x (S(x) → L(x)),∀x (S(x) → L(x))),False,True,4,4,True,21.838234169142588,1797,1024,,True,,True,
241,1,There exists at least one online student who has completed a module quiz,∃x (S(x) ∧ Q(x)),∃x (S(x) ∧ M(x) ∧ Q(x))),False,True,4,4,True,21.838234169142588,1797,1024,,True,,True,
241,2,"If an online student has logged into the learning platform, then they have viewed at least one lecture video",∀x (S(x) → (L(x) → V(x))),∀x (L(x) → V(x)))),False,True,4,4,True,21.838234169142588,1797,1024,,True,,True,
241,3,There exists at least one online student who has submitted a course feedback form,∃x (S(x) ∧ F(x)),∃x (S(x) ∧ F(x)))),False,True,4,4,True,21.838234169142588,1797,1024,,True,,True,
247,0,All students meet the seminar's eligibility criteria,∀x (S(x) → E(x)),∀x M(x),False,True,3,3,True,21.838234169142588,1797,1024,,True,,True,
247,1,"If a student has not submitted a complete seminar application, then they will not be selected to attend the seminar",∀x (S(x) → (¬A(x) → ¬T(x))),∀x (S(x) ⟶ ~O(x)) ⟶ ~N(x),False,True,3,3,True,21.838234169142588,1797,1024,,False,"parse_error: Expected ')' at pos 7, got '¬'",True,
247,2,All students have shown interest in the seminar,∀x (S(x) → I(x)),∀x I(x),False,True,3,3,True,21.838234169142588,1797,1024,,True,,True,
116,0,"If a student studies, then they will understand the material.",∀x (Study(x) → Understand(x)),∀x (Studies(x) → Understands(x))),False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
116,1,"If a student does not take the test, then they will not pass.",∀x (¬TakeTest(x) → ¬Pass(x)),∀x (¬TakesTest(x) → ¬Passes(x))),False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
116,2,There exists at least one student who takes the test.,∃x (TakeTest(x)),∃x (TakesTest(x))),False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
116,3,"If not taking the test leads to not passing, then studying leads to understanding.",∀x (¬TakeTest(x) → ¬Pass(x)) → ∀x (Study(x) → Understand(x)),(∀x (¬TakesTest(x) → ¬Passes(x))) → (∀x (Studies(x) → Understands(x))))),False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
116,4,"If not taking the test leads to not passing, then at least one student takes the test.",∀x (¬TakeTest(x) → ¬Pass(x)) → ∃x (TakeTest(x)),(∀x (¬TakesTest(x) → ¬Passes(x))) → (∃x (TakesTest(x))))),False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
116,5,"If a student does not review, then they will not study.",∀x (¬Review(x) → ¬Study(x)),∀x (¬Reviews(x) → ¬Studies(x))),False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
116,6,Every student must review.,∀x (Review(x)),∀x (Reviews(x))),False,True,7,7,True,21.838234169142588,1797,1024,,True,,True,
219,0,All students have understanding.,∀x U(x),∀x HasUnderstanding(x),False,True,16,11,False,21.838234169142588,1797,1024,,True,,True,
219,1,There exists at least one student with training.,∃x T(x),∃x (HasTraining(x) ∧ Understanding(x))),False,True,16,11,False,21.838234169142588,1797,1024,,True,,True,
219,2,"If a student has understanding, then they have reasoning skills.",∀x (U(x) → R(x)),∀x (HasUnderstanding(x) → HasReasoningSkills(x))),False,True,16,11,False,21.838234169142588,1797,1024,,True,,True,
219,3,All students have skills.,∀x S(x),∀x HasSkill(x),False,True,16,11,False,21.838234169142588,1797,1024,,True,,True,
219,4,There exists at least one student with understanding.,∃x U(x),∃x (HasUnderstanding(x) ∧ Training(x))),False,True,16,11,False,21.838234169142588,1797,1024,,True,,True,
219,5,"If a student lacks skills, then they lack proficiency.",∀x (¬S(x) → ¬P(x)),∀x (LacksSkill(x) → LacksProficiency(x))),False,True,16,11,False,21.838234169142588,1797,1024,,True,,True,
219,6,There exists at least one student with skills.,∃x S(x),∃x (LacksSkill(x) ∧ HasUnderstanding(x) ∧ !HasReasoningSkills(x))),False,True,16,11,False,21.838234169142588,1797,1024,,True,,True,
219,7,"If a student has reasoning skills, then they have understanding.",∀x (R(x) → U(x)),∀x ((!HasReasoningSkills(x) ∧ LacksSkill(x)) → !HasTraining(x))),False,True,16,11,False,21.838234169142588,1797,1024,,True,,True,
219,8,"If a student lacks training, then they lack understanding.",∀x (¬T(x) → ¬U(x)),∀x ((!HasReasoningSkills(x) ∧ LacksSkill(x)) → !HasTraining(x))),False,True,16,11,False,21.838234169142588,1797,1024,,True,,True,
219,9,"If a student lacks understanding, then they lack reasoning skills.",∀x (¬U(x) → ¬R(x)),((∃x (LacksSkill(x) ∧ HasUnderstanding(x)))) → (∃x (LacksSkill(x) ∧ !HasTraining(x))))),False,True,16,11,False,21.838234169142588,1797,1024,,True,,True,
219,10,"If a student lacks qualifications, then they lack proficiency.",∀x (¬Q(x) → ¬P(x)),(∀x ((!HasReasoningSkills(x) ∧ LacksSkill(x)) → !HasTraining(x))) → (∀x ((!HasReasoningSkills(x) ∧ LacksSkill(x)) → !HasTraining(x))) → (∃x (LacksSkill(x) ∧ !HasTraining(x))))))),False,True,16,11,False,21.838234169142588,1797,1024,,True,,True,
219,11,"If a student lacks training, then they lack qualifications.",∀x (¬T(x) → ¬Q(x)),(missing in pred),False,True,16,11,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
219,12,"If there exists at least one student with understanding, then there exists at least one student with training.",∃x U(x) → ∃x T(x),(missing in pred),False,True,16,11,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
219,13,"If there exists at least one student with skills, then lacking understanding leads to lacking reasoning skills.",∃x S(x) → ∀x (¬U(x) → ¬R(x)),(missing in pred),False,True,16,11,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
219,14,"If a student lacks reasoning skills, then they lack training.",∀x (¬R(x) → ¬T(x)),(missing in pred),False,True,16,11,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
219,15,"If a student has proficiency, then they have understanding.",∀x (P(x) → U(x)),(missing in pred),False,True,16,11,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
387,0,"If a course includes AI ethics, then students understand responsible AI.",∀x (E(x) → U(x)),∀c (∀x (includes_ai_ethics(c) ∧ understands_responsible_ai(x)) → builds_trustworthy_systems(x)))),False,True,4,4,True,21.838234169142588,1797,1024,,True,,True,
387,1,All students in the AI program study AI ethics.,∀x (E(x)),(∀x (student(x) ∧ ai_program(x)) → studies_ai_ethics(x))),False,True,4,4,True,21.838234169142588,1797,1024,,True,,True,
387,2,"If students understand responsible AI, then they can build trustworthy systems.",∀x (U(x) → T(x)),(∀x (understands_responsible_ai(x)) → builds_trustworthy_systems(x))),False,True,4,4,True,21.838234169142588,1797,1024,,True,,True,
387,3,All students in the AI program follow the institution’s ethical AI guidelines.,∀x (G(x)),(∀x (student(x) ∧ ai_program(x)) → follows_institutional_ethics_guidelines(x))),False,True,4,4,True,21.838234169142588,1797,1024,,True,,True,
397,0,All students are eligible to conduct research.,∀x (EligibleForResearch(x)),∀x (EligibleForResearchTraining(x))),False,True,6,6,True,21.838234169142588,1797,1024,,True,,True,
397,1,"If a student has completed the training session, then they have submitted a research proposal.",∀x (CompletedTraining(x) → SubmittedProposal(x)),∀x (((CompletedTrainingSession(x))))) ⇒ (SubmittedResearchProposal(x)))),False,True,6,6,True,21.838234169142588,1797,1024,,False,"parse_error: Extra tokens after complete formula at pos 12: [')', '(', 'SubmittedResearchProposal', '(', 'x', ')']",True,
397,2,"If a student has not submitted a research proposal, then they are not eligible to conduct research.",∀x (¬SubmittedProposal(x) → ¬EligibleForResearch(x)),∀x (((¬SubmittedResearchProposal(x)))) ⇒ (¬EligibleForResearchTraining(x))))),False,True,6,6,True,21.838234169142588,1797,1024,,False,"parse_error: Extra tokens after complete formula at pos 13: ['(', '¬', 'EligibleForResearchTraining', '(', 'x', ')', ')']",True,
397,3,"If a student has not completed the training session, then they are not eligible to conduct research.",∀x (¬CompletedTraining(x) → ¬EligibleForResearch(x)),∀x (((¬CompletedTrainingSession(x)))) ⇒ (¬EligibleForResearchTraining(x))))),False,True,6,6,True,21.838234169142588,1797,1024,,False,"parse_error: Extra tokens after complete formula at pos 13: ['(', '¬', 'EligibleForResearchTraining', '(', 'x', ')', ')']",True,
397,4,"If a student has completed the training session, then they have presented at a seminar.",∀x (CompletedTraining(x) → PresentedAtSeminar(x)),∀x (((CompletedTrainingSession(x)))) ⇒ (PresentedAtSeminar(x))))),False,True,6,6,True,21.838234169142588,1797,1024,,False,"parse_error: Extra tokens after complete formula at pos 12: ['(', 'PresentedAtSeminar', '(', 'x', ')', ')']",True,
397,5,All students meet the qualification criteria.,∀x (MeetsQualification(x)),∀x (MeetsQualificationCriteria(x)))),False,True,6,6,True,21.838234169142588,1797,1024,,True,,True,
168,0,"If a person registered to attend the AI seminar, then they are allowed to attend the seminar.",∀x (Registered(x) → AllowedToAttend(x)),∀x (((RegisteredToAttendSeminar(x)) ∧ PartOfEducationalInstitution(x)) ⇒ AllowedToAttendSeminar(x)))),False,True,7,2,False,21.838234169142588,1797,1024,,False,"parse_error: Expected ')' at pos 16, got 'AllowedToAttendSeminar'",True,
168,1,All individuals are part of the educational institution.,∀x (PartOfInstitution(x)),"), (∀x (((NotAllowedToAttendSeminar(x)) ⇒ (NotRegisteredToAttendSeminar(x)))) ⇒ (∀y (((RegisteredToAttendSeminar(y)) ∧ PartOfEducationalInstitution(y)) ⇒ AllowedToAttendSeminar(y))))))), (∀x (((NotSubmittedSeminarParticipationForm(x)) ⇒ (NotRegisteredToAttendSeminar(x)))) ⇒ (∀y (((RegisteredToAttendSeminar(y)) ∧ PartOfEducationalInstitution(y)) ⇒ AllowedToAttendSeminar(y)))))))), (∀x (((NotSubmittedSeminarParticipationForm(x)) ⇒ (NotRegisteredToAttendSeminar(x)))) ⇒ (NotAllowedToAttendSeminar(x)))))), (∀x (((NotSubmittedSeminarParticipationForm(x)) ⇒ (NotRegisteredToAttendSeminar(x)))) ⇒ (NotAllowedToAttendSeminar(x))))",False,True,7,2,False,21.838234169142588,1797,1024,,False,parse_error: Unexpected token at pos 0: ')',True,
168,2,"If a person did not submit the seminar participation form, then they did not register to attend the seminar.",∀x (¬SubmittedForm(x) → ¬Registered(x)),(missing in pred),False,True,7,2,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
168,3,"If (a person did not submit the form implies they did not register), then (a person registered implies they are allowed to attend).",∀x ((¬SubmittedForm(x) → ¬Registered(x)) → (Registered(x) → AllowedToAttend(x))),(missing in pred),False,True,7,2,False,21.838234169142588,1797,1024,,False,empty_or_missing,True,
